tagName,Count,Excerpt
"crystal-structure","455","In mineralogy and crystallography, a crystal structure is a unique arrangement of atoms or molecules in a crystalline liquid or solid."
"electronic-configuration","452","In atomic physics and quantum chemistry, the electron configuration is the distribution of electrons of an atom or molecule (or other physical structure) in atomic or molecular orbitals."
"polymers","443","For questions about synthetic or natural polymers, their chemical or physical properties, and their synthesis, etc."
"terminology","436","For questions regarding how something is referred to."
"transition-metals","433","For questions about the characteristic physical properties, chemical reactions, etc. of d-block elements, group 3-12, or their compounds. Do not use this tag if your questions is about general properties of metals, use [metal] instead. Also see [rare-earth-elements]."
"alcohols","428","For questions about saturated and unsaturated alcohols, their physical properties, their reactions, etc. For questions about phenol, use the [phenols] tag instead."
"safety","428","Questions regarding chemical and lab safety. This includes questions about proper lab procedure, safe chemical handling, and such."
"enthalpy","425","A thermodynamic state function describing the total energy content of a system."
"halides","425","Chemical compounds that contain halogens (group 17 in the Periodic Table) as part of their chemical structure. This tag should only be applied where the halide group is one of the main focuses of the question."
"titration","412","A laboratory method to determine the concentration of an analyte in solution. The solution volume plays a key role in the analysis."
"electrolysis","409","For questions about the chemical concepts of electrolysis."
"atoms","406","Smallest particle still characterizing a chemical element. It consists of a small nucleus charged positively, carrying almost all of the atom's mass, with electrons  surrounding it. This tag should be applied to questions that specifically concern atoms or their properties. For the charged particles, please use [ions] instead. If your question is specifically about [protons], [neutrons], or [electrons], use those tags instead."
"stability","397","Applied to a chemical species, the term expresses a thermodynamic property in reference to a standard, stating that one state is lower in energy than another. The tag should be applied to questions seeking answers with respect to the stability (or instability) of a certain chemical species, molecular entity and/or electronic structure. It must not be applied to questions about the reactivity of particular chemical species."
"nmr-spectroscopy","397","This tag should be applied to all questions about nuclear magnetic resonance, including the underpinning theory and the measurement or interpretation of spectra."
"phase","380","An entity of a material system which is uniform in chemical composition and physical state. This tag should be applied to question regarding chemical and physical properties of phases, systems of phases and also phase transition processes."
"heat","379","For questions about heat - a form of transfer of energy from one body to another or from one body to its surroundings. Also see these tags: [thermodynamics], [enthalpy], [energy], [temperature]."
"ionic-compounds","370","Compounds in which at least some of bonds have ionic character stronger than covalent or metallic. Many compounds called salts are ionic compounds but not all of them."
"resonance","370","Resonance refers to the representation of the electronic structure of a molecular entity in terms of contributing structures. The tag should be applied to any question that concern resonance structures or resonance energy. This tag should not be applied to questions about aromatic compounds (use the [aromatic-compounds] tag instead)"
"food-chemistry","366","For questions related to the chemistry of food."
"combustion","365","For questions about the combustion of an organic molecule or inorganic substance. Do not use this tag if your question is about the [stoichiometry] of a combustion reaction, or for the calculations 
of [thermodynamics] functions (like enthalpy change)."
"molecules","348","An electrically neutral entity consisting of more than one atom (n > 1). Rigorously, a molecule, in which n > 1 must correspond to a depression on the potential energy surface that is deep enough to confine at least one vibrational state. This tag should be applied to question about certain molecules or a class of them."
"oxidation-state","330","Oxidation state is a concept, which assigns hypothetical charges to atoms in compounds. This tag should be applied to questions which relate to that concept or to oxidation states in atoms of compounds."
"reference-request","324","This tag is for questions looking for a single specific, or a small number of (citable) references."
"materials","324","Material is a general term for a chemical substance or a mixture of substances with certain, well defined physical properties."
"software","320","For questions pertaining to software used by chemists for professional or academic purposes."
"temperature","318","A measure of the average kinetic energy of the particles in a sample of matter; may be expressed either in kelvin (symbol K) or in degree Celsius (symbol °C)."
"reactivity","312","Applied to a chemical species, the term expresses a kinetic property in reference to another species. The tag should be applied to questions seeking answers with respect to the reactivity (or unreactivity) of a certain chemical compound, species, molecular entity and/or functional groups. It must not be applied to questions about the stability of certain chemical species."
"solvents","309","A liquid, solid, or gas that dissolves another solid, liquid, or gaseous solute, resulting in a solution that is soluble in a certain volume of solvent at a specified temperature."
"intermolecular-forces","309","The forces, either attractive or repulsive, that exist between molecules due to electric charges or varying electron cloud distribution."
"hydrocarbons","300","Hydrocarbons are compounds containing only hydrogen and carbon atoms. This tag should be applied when a saturated or an unsaturated hydrocarbon is the main focus. For aromatic hydrocarbons, use the tag [aromatic-compounds] instead. For halohydrocarbons or other functional derivatives, use [halides] or other relevant tags instead."
"hybridization","300","Hybridisation is the concept of mixing atomic orbitals to form new hybrid orbitals suitable for the qualitative description of atomic bonding properties."
"color","284","Questions where color (wavelengths associated with the visible region of the electromagnetic spectrum of about 400-800nm), or a color change is discussed."
"periodic-trends","283","Trends which are observed in the properties of elements as you move along the periodic table in a given direction. "
"solid-state-chemistry","277","Study of chemical species that are in solid phase, either in cases of their properties, or about ways of synthesizing them."
"nucleophilic-substitution","251","For questions having their focus on SN1, SN2, SNi, SN1', SN2', or SN2th (nucleophilic acyl substitution)."
"hydrogen","251","Questions regarding the chemical properties of hydrogen and its behavior in reactions and compounds. "
"catalysis","249","This tag is appropriate for reactions, their mechanisms, their kinetics, when catalysts of any kind are involved."
"elements","247","A pure chemical substance consisting of a unique type of atom with a distinguished by its atomic mass."
"entropy","241","For questions about the thermodynamical state function entropy, commonly understood as a measure of disorder."
"isomers","236","Compounds that have identical molecular formula but different chemical structure."
"amines","236","For questions about amines - organic compounds with a basic nitrogen with a lone pair, also occasionally referred to as derivatives of ammonia. Not to be confused with amides, for which the tag [carbonyl-compounds] is to be used."
"boiling-point","234","The boiling point of a substance is the temperature at which the vapor pressure of the liquid equals the environmental pressure surrounding the liquid"
"mole","223","The mole is a standard amount of a substance A mole of a substance is a number of units (particles, atoms, molecules, ions, peas, hard candies, people, universes) equal to the number of atoms of carbon-12 in one gram of carbon-12, or an Avogadro's number of stuff. The mole allows us to relate real-word measurements to atomic scale phenomena."
"covalent-compounds","221","For questions about covalent compounds - which are compounds in which all intermolecular bonds between atoms are considered mostly covalent - have a stronger covalent than ionic or metallic component. This tag is not to be confused with [bond]."
"notation","216","A system of written symbols used to represent qualities or quantities, elements or molecules, or formulas in general. Usually a notation follows a convention or a guideline, often published by IUPAC-IUPAP. This tag should be used for questions regarding the proper use of a notation or misleading or uncommon notation in the scientific literature. Do not confuse this tag with the [nomenclature] or [terminology] tags."
"free-energy","212","Also known as Gibbs energy, it is the enthalpy minus the product of thermodynamic temperature and entropy."
"pressure","212","For questions about gas pressure, or the effect of pressure in general on chemical species, substances, or reactions."
"photochemistry","208","Photochemistry is a branch of chemistry concerned with the chemical effects of ultraviolet, visible, or infrared radiation."
"metallurgy","207","Chemical and physical characteristics of metals and alloys."
"chirality","204","Applicable to questions about the ability of a molecule (or class of molecules) to be superimposed on their mirror image(s)."
"melting-point","203","The melting point of a solid is the temperature at which it changes state from solid to liquid."
"periodic-table","201","This tag should be applied to questions about the layout, history and interpretation of the periodic table, not to questions relating to specific elements or trends within the table. For these, the tags 'elements' or 'periodic-trends' should be used where appropriate."
"hydrogen-bond","198","Bond between covalently bound hydrogen atom and atom possessing a lone pair of electrons."
"vapor-pressure","196","This is the pressure exerted by a vapor in thermodynamic equilibrium with its condensed phases (solid or liquid) at a given temperature in a closed system. Apply this tag to questions involving clarification related to vapor pressure."
"electronegativity","188","Refers to ability for an atom in a covalent framework to attract electron density to itself. Do not conflate with electron affinity, which is the ability of a lone atom (or molecule) to attract an electron to itself. Both are measured in joules/mole. "
"symmetry","186","The description of the symmetry present in molecules. Molecular symmetry is useful for explaining or predicting of a molecule's chemical properties."
"equipment","186","Questions regarding the equipment used in labs (such as flasks, tubes etc.), their operation and maintenance."
"chromatography","185","collective term for a set of laboratory techniques for the separation of mixtures"
"lewis-structure","185","For questions about determining Lewis structures (or their validity) for different chemical species. Do not use this tag if your question is about determining [oxidation-state] or [formal-charges], use the other respective tags instead."
"chemical-biology","184","Questions about the application of chemistry to interrogate and modify biological systems and processes."
"mass-spectrometry","174","Mass spectrometry (MS) is an analytical technique which takes advantage of the mass-to-charge ratio of gas-phase ions in order to elucidate the composition of a sample."
"polarity","173","For questions about polar or non-polar chemical species, or their comparison. Also, for questions where polar or non-polar solvents have an effect."
"mixtures","169","Questions related to the physical combination of two or more substances on which the identities are retained and are mixed in the form of solutions, suspensions, and colloids."
"carbohydrates","168","Carbohydrates are one of three classes of primary metabolites and thus natural products. They are polyhydroxylated hydrocarbons and their derivatives. Colloquially, they are known as sugars. This tag may be applied to all questions that concern carbohydrate species in solution, reaction mechanisms and structures."
"surface-chemistry","167","Surface chemistry is roughly defined as the study of chemical reactions at interfaces between 2 or more phases."
"dipole","167","For questions about the dipole moment of a bond or a molecule; its calculation, comparison with other bonds or molecules, affect on molecular properties, etc."
"carbocation","167","Carbocations are species bearing a positive charge on carbon. They are intermediates generally formed during organic reactions, which can be stabilised by various electronic effects. Less stable carbocations are capable of undergoing rearrangements to form more stable carbocations in the course of a reaction."
"organometallic-compounds","166","For questions relating to organic compounds which contain a bond between a carbon atom and a metal."
"toxicity","159","Questions on the harmful effects of various substances on the human body, or biological organisms in general."
"density-functional-theory","159","Density functional theory (DFT) is a quantum mechanical model used to estimate the electronic structure of molecules and condensed matter. In broad terms, DFT works by treating all the electrons in the system as a single electron density, and computing physical quantities of interest as functionals of that electron density. (from Physics.SE)"
"radicals","157","Radicals are highly reactive species, that have one or more unpaired electrons. Whether a species has unpaired electron(s) can be experimentally determined through electron pair resonance spectroscopy. Radicals are paramagnetic. This tag should be applied to questions that involve free radicals as a species or radicals in reactions and their mechanisms."
"purification","154","For questions about purification - the process of rendering something pure, clean of foreign or undesired elements. Not to be confused with [metallurgy] or [chromatography]."
"reduction-potential","152","For questions about the reduction potential (A measure of the tendency of a chemical species to acquire electrons and thereby be reduced) or its applications. Also see the tag [electrochemistry]."
"units","152","For questions about the definition and usage of units of measurement."
"extraction","150","For questions regarding the separation process consisting in the separation of a substance from a matrix. This tag can be used for generic extraction of elements from ore or more specific types of extraction such as: liquid-liquid extraction, and solid phase extraction."
"precipitation","146","For questions related to the chemical reactions and processes that result in a chemical reaching its solid phase."
"conductivity","146","A material's ability to conduct electric current or thermal energy by any means."
"plastics","145","For questions relating to the structures, properties, production methods and potential hazards of polymer materials commonly known as plastics"
"valence-bond-theory","143","Questions about how the atomic orbitals of the dissociated atoms combine to give individual chemical bonds when a molecule is formed. "
"history-of-chemistry","142","Questions regarding the development and exploration of chemical ideas, innovations, and discoveries."
"spectrophotometry","141","A method to measure how much a chemical substance absorbs light by measuring the intensity of light as a beam of light passes through sample solution."
"structural-formula","139","This tag should be applied to questions about structural diagrams - diagrams used to show the crude location of possible existent bonds and lone pairs of electrons in a chemical species. Do not use this tag if your question is about Lewis structures, use [lewis-structures] instead."
"drugs","135","Drugs or pharmaceuticals are substances or combinations used to diagnose, cure, treat, or prevent disease."
"cheminformatics","131","Cheminformatics involves the production, processing, filtering, and searching of chemical information. This includes chemical databases, computational screening, searching, etc."
"hydrolysis","129","Hydrolysis refers to any reaction with water. For example, it may be said that ammonia hydrolyzes in water to produce ammonium ion and hydroxide ion. "
"ionization-energy","128","The ionization energy of an atom or molecule describes the minimum amount of energy required to remove an electron from the atom or molecule in the gaseous state. Do not confuse with [electron-affinity]."
"reaction-control","128","Questions related to the chemical and physical influences that influence the rate and probability of chemical reactions. Not to be confused with [catalysis] or [reaction-mechanism]."
"identification","127","Questions asking for identification of compounds in photos, by description, or given by a formula."
"vsepr-theory","124","For questions about the valence shell electron pair repulsion (VSEPR) theory, in topics of: estimation of bond length, bond angle, bond energy, etc.; determining hybridization of atoms, or shape and geometry of molecules; and other related topics."
"isotope","123","This tag should only be applied where the effects are specifically related to variance in mass number with the same atomic number (existence of isotopes). Examples include: radioactivity and other nuclear properties, kinetic effects, specific relevance to spectroscopy (e.g., NMR, IR), isotope separation, isotopic analysis."
"crystallography","123","For questions concerning crystalline structures and their properties."
"proteins","122","For questions about proteins. Proteins are biopolymers consisting primarily of polycondensated amino acids."
"optical-properties","121","Questions related to color as well as the reflecting and refracting properties of chemicals."
"ir-spectroscopy","121","Use this tag for questions regarding the principles and application of infrared  spectroscopy."
"density","120","For questions involving (theoretical or experimental) comparison of density of elements or substances, calculating density of solutions, effects of temperature on density, and other chemical aspects of density."
"carbon-allotropes","117","This tag should be applied to questions about the various allotropes of carbon and their physical or chemical properties. Most important modifications are diamond, graphite, fullerenes, graphene and nanotubes."
"organic-reduction","117","For questions about reduction reactions in organic chemistry, where a molecule of interest is reduced. Do not use for questions on general redox concepts."
"esters","116","For questions about the synthesis, properties, and reactions of ester compounds, both organic and inorganic."
"fuel","114","Questions regarding fuels and the properties of fuels, like calorific value, octane number, mechanism of combustion, etc., should use this tag. "
"atomic-structure","113","For questions about the various atomic structure theories, including the Bohr theory. Not to be confused with the actual arrangement of atoms in macroscopic solids ([solid-state-chemistry]) or newer quantum concepts ([quantum-chemistry])"
"magnetism","112","For questions about determining the paramagnetism, diamagnetism, etc. of chemical species and other chemical applications of magnetism. Note that questions oriented towards physical aspects of electromagnetism are off-topic on this site."
"heterocyclic-compounds","111","For questions concerning compounds possessing rings with two or more different types of atoms."
"radioactivity","111","Questions relating to radioactive substances and the chemistry of radioactivity. Also, use [rare-earth-elements] if the question is about their radioactivity specifically."
"kinetic-theory-of-gases","110","Questions about the assumptions, equations, and properties of gases derived from kinetic theory. For questions pertaining to rates of reactions, please use the kinetics tag instead."
"cleaning","109","For questions about cleaning agents and methods used to remove dirt, stains, residues, and bad smells, including proper waste disposal. For particular questions about surfactants, use the [surfactants] tag."
"atomic-radius","107","For questions about the atomic radius - a measure of the size of an atom, usually the mean or typical distance from the center of the nucleus to the boundary of the surrounding ""cloud"" of electrons."
"electricity","107","For questions involving electricity in the scope of chemistry. Note that questions about electrical circuits, semi-conductor diodes, etc. are off topic and more suited for EE.SE or Phy.SE."
"nanotechnology","105","For questions relating to the synthesis of supramolecular, or colloidal structures and their properties or manufacturing processes of characterization for nano-featured structures."
"erratum","104","For questions that deal with possible errors in a specific statement of a specified book, article, website, etc. These questions should always include a complete reference (see tag wiki for format)."
"aromaticity","103","For questions about the concept of aromaticity. Do not use for reactions of aromatic compounds."
"geometrical-isomerism","99","Also known as cis/trans isomerism, configurational isomerism, or E/Z isomerism when referring to alkenes."
"conformers","99","For questions about conformational isomerism. Use this tag alongside [stereochemistry]. "
"organic-oxidation","98","For questions about oxidation reactions in organic chemistry, where a molecule of interest is oxidised. Do not use for questions on general redox concepts."
"phenols","96","Use this tag for questions about phenols, their synthesis, analysis, properties and more. Do not use the 'alcohols' tag for phenols due to the differences between the two classes."
"distillation","93","For questions about the process of distillation. For the distillation process used in metal refining, also use the [metallurgy] tag."
"water-treatment","92","Questions about any process which makes water more acceptable for an end use.  "
"enzymes","92","Enzymes are macromolecular biological catalysts that alter the rate of a reaction. Use this tag for question regarding enzyme kinetics, classification and action."
"group-theory","91","The systematic discussion of molecular symmetry is known as group theory. Group theory is a systematic way of describing the symmetry of molecules using concepts/rules borrowed from mathematics.  This tag should be applied to any question which involves the theory or application of point groups, symmetry elements, or character tables. "
"nitro-compounds","90","For questions about the synthesis, properties, and reactions of organic compounds containing the -NO2 group i.e. nitro-compounds."
"smell","89","For questions regarding the chemical processes or chemicals involved in distinguishable smells"
"adsorption","88","The adhesion of atoms, ions, or molecules from a gas, liquid, or dissolved solid to a surface."
"environmental-chemistry","87","For questions regarding chemicals and chemical processes that act on and interact within environmental systems."
"amino-acids","86","This tag is for questions about amino acids, both natural and non-natural ones. It should only be applied to questions about the monomers. For peptides and proteins, use the proteins tag instead."
"explosives","85","Questions discussing explosive nature of chemicals. Also, consider using the safety tag."
"elimination","84","Questions whose main focus is on E1, E2, E1cb, or any other type of elimination reaction."
"medicinal-chemistry","83","Medicinal chemistry is the process of  design, synthesis, and testing of molecules (drugs) for the treatment of infection and disease. 

The medicinal-chemistry tag should be applied to all questions relating to this process, from the theoretical aspects of drug design (screening, computational studies, synthesis planning) to the practical aspects of the actual synthesis, characterisation and testing of the molecule. "
"applied-chemistry","83","Chemical processes and theories being used in practical and experimental applications."
"spin","82","Spin is a type of angular momentum which is intrinsic to atomic and sub-atomic particles. Electrons in orbitals can be either spin paired or spin unpaired which influences the magnetic properties of the species containing these orbitals."
"regioselectivity","81","For questions involving selectivity as to where a functional group reacts."
"noble-gases","79","Questions about elements of group 18 (group 0 in old notation) of the periodic table and their compounds, created despite the low reactivity of these elements."
"alloy","77","For questions about alloys."
"surfactants","75","Questions about compounds that lower the surface tension (or interfacial tension) between two liquids or between a liquid and a solid."
"decomposition","74","For questions about the decomposition of any chemical species, under any certain conditions. "
"crystal-field-theory","73","For questions relating to the electronic structure of inorganic complexes, particularly the splitting of degenerate $d$ or $f$ orbitals by the symmetry of the surrounding ligands."
"formal-charge","69","For questions about formal charge in any molecule. Do not confuse with [oxidation-state]."
"recrystallization","69","For questions related to dissolving and subsequently precipitating as substance. The purpose may be for purifying, creating polymorphs, or other reasons."
"electromagnetic-radiation","69","Electromagnetic radiation (EM radiation, EMR, or light) is a form of energy released by electromagnetic processes. In physics, all EMR is referred to as light, but colloquially light often refers exclusively to visible light, or collectively to visible, infrared, and ultraviolet light.
"
"colloids","68","A colloid is a substance in which microscopically dispersed insoluble particles are suspended throughout another substance."
"molecular-dynamics","66","Molecular dynamics is a method in computational chemistry that is used to study the movement of atoms and molecules."
"chemistry-in-fiction","65","Chemistry-in-fiction covers all chemistry that can be seen in TV series, films and can be read in books, etc. which does not necessarily need to be based on proper scientific backgrounds."
"ozone","65","Ozone is an allotrope of oxygen with the general formula O3. It is hence also known as trioxygen. This tag should be applied to questions, that are specifically about its structure, properties, and uses in chemistry."
"silver","65","Silver is a metallic chemical element with the chemical symbol Ag (Latin: argentum) and atomic number 47."
"atmospheric-chemistry","65","Chemical reactions that occur in the atmosphere of Earth and other planets.  Relevant reactions include both those that take place only in the gas-phase, in the solid or liquid phases of aerosols or any reactions between the phases as well as the thermodynamics of the phase changes that take place in the atmosphere."
"ethers","64","This tag is for questions relating to ethers: compounds containing an $\ce{R-O-R}$ fragment. It can be applied to the synthesis of, synthesis from and properties of ethers. If one of the $\ce{R}$ groups noted above is a carbonyl group, use *esters* instead. If both are, *carbonyl-compounds* is appropriate. This tag should not be used if the ether functionality is minor compared to others, or if it does not take part in the reaction in question."
"nuclear","63","For questions relating to the dynamics and processes that occur within and interactions between the nuclei of atoms."
"grignard-reagent","62","For questions about Grignard reagents RMgX (R = alkyl/aryl/vinyl, X = halide): their chemical and physical properties and reactions."
"organosulfur-compounds","62","For questions about organosulfur compounds, i.e. organic compounds that contain sulfur. These include, but are not limited to, thioesters, thioureas, xanthates, thioacetals, sulfoxides, sulfones, sulfolanes, sulfonic acids, sulfinic acids, disulfides."
"chemical-engineering","61","For questions about processes in commercial chemical manufacturing."
"elemental-analysis","60","The science of determining the elements a compound is made of or deriving the sum formula thereof. Can be applied both to practical and theoretical questions"
"tautomer","60","Tautomers are constitutional isomers of (usually organic) compounds that readily interconvert into each other. This tag is also suitable for tautomerization, the isomerization by which tautomers are interconverted. It may synonymously specified for questions about tautomerism."
"hyperconjugation","59","Hyperconjugation involves the donation of electrons from a filled orbital (commonly the bonding C-H sigma molecular orbital) into an adjacent/partially occupied p-orbital (for instance an adjacent carbocation) leading to stabilisation. 

The tag should be applied to questions where hyperconjugation is involved, even if the question does not explicitly refer to it.  "
"minerals","58","For questions about minerals, i.e. naturally occurring crystalline chemical compounds. Also consider [metallurgy]."
"protons","56","Protons are subatomic particles with the symbol p or p+. They have a positive electric charge of 1 elementary charge. Questions referring to interactions of protons in solutions should rather use the acid-base tag."
"books","56","For questions, that are about scientific books, and/or scientific literature in general. Maybe especially useful in combination with reference-request or textbook-erratum."
"absorption","55","In chemistry, absorption is a physical or chemical phenomenon or a process in which atoms, molecules or ions enter some bulk phase – gas, liquid or solid material."
"pericyclic","55","For questions concerning all aspects of pericyclic reactions, their use in synthesis, and the orbital analyses used to describe them."
"glass","54","This tag is for questions relating to glass materials and properties.  DO NOT use this tag for questions about glassware."
"structural-biology","54","For questions related to the molecular structure of biological macromolecules (especially proteins and nucleic acids), how they acquire the structures they have, and how alterations in their structures affect their function."
"statistical-mechanics","54","Statistical mechanics is used to describe and quantify observed (average) thermodynamic properties as they relate to microscopic states of the system in question."
"uv-vis-spectroscopy","53","For questions that are related to the ultraviolet and visible spectrum of compounds, mostly due to electronic transitions between orbitals."
"viscosity","53","Viscosity refers to the 'thickness' of a fluid as well as its resistance to shear and tensile stresses."
"pharmacology","53","The study of drugs/medicines on living organisms.  The study of drug action."
"basis-set","51","A set of (basis) functions make up a basis set.  These functions (generally) represent atomic orbitals whose linear combinations are used to make molecular orbitals (LCAO-MO) in computational chemistry."
"cyclohexane","51","Cyclohexane is a cycloalkane with the molecular formula $\ce{C6H12}$. This tag should be applied to questions about the properties and reactions of cyclohexane and its derivatives. "
"electron-affinity","50","The amount of energy released when an electron is added to a species in the gaseous phase to form a negative ion. Not to be confused with [ionization-energy]."
"aldol-reaction","50","This tag should be applied to questions about mechanisms, selectivity, or other aspects of aldol reactions."
