tagName,Count,Excerpt
"gre","61","Graduate Record Examinations are an admissions requirement for many graduate schools in the United States."
"paragraphs","59",""
"in-on","59","For questions about choosing between prepositions ""in"" and ""on""."
"british-dialect","59","British English–specific tag for questions about dialect. Use this tag if your question is about nuances of grammar or pronunciation in spoken British English."
"philosophy","59","For questions about jargon and other aspects of the English language specific to philosophy as a discipline."
"prepositional-objects","59",""
"paraphrasing","59",""
"past-vs-present","58",""
"compound-sentences","58","A compound sentence is a sentence that contains at least two independent clauses. The clauses are joined by any of the following: a coordinating conjunction, a correlative conjunction, a semicolon functioning as a conjunction, or a semicolon followed by a conjunctive adverb. "
"irregular-plurals","58","For questions about words which have an irregular plural form."
"ielts","58","IELTS stands for The International English Language Testing System, which is widely recognized as a reliable means of assessing the language ability of candidates who need to study or work in countries where English is the main form of communication. PROOFREADING essays Tasks 1 and 2 are strictly OFF TOPIC. "
"which-that","57","Which / That confusion"
"oxford-comma","57",""
"will-be-going","57","The future tense using “will/shall” vs “going to”"
"negative-prefixes","56",""
"grammatical-roles","56",""
"spelling-pronunciations","56","Erroneous pronunciations of words based on their spellings."
"figurative","56",""
"irregular","56","For questions relating to irregular verbs or irregular plurals."
"diacritics","56","Questions regarding glyphs that are added to letters, e.g. the acute accent (´) in résumé or the diaeresis (¨) in naïve."
"future-perfect","55",""
"simile","55","For questions about similes. A simile is a rhetorical device that directly mentions a similarity of two different things, for example: 'as red as wine' or 'slow like a tortoise'."
"sentence-fragments","55","Any statement which does not meet the definition of a complete sentence, lacking either a subject or a finite verb."
"disjunction","55",""
"emotions","55",""
"regional","55",""
"is-it-a-rule","54",""
"compound-possessives","54","Questions about how to convert two or more items into their corresponding possessive forms, no matter whether these are nouns, noun phrases, or pronouns, nor whether these are conjoined using ᴀɴᴅ, ᴏʀ, or ɴᴏʀ. Includes both apostrophe-s forms and possessive pronouns."
"songs","54","This tag is for questions relating to a song or songs. Most of these questions will pertain to unique grammar or vocabulary usage."
"catch-phrases","53","A well-known sentence or phrase, typically one that is associated with a particular famous person."
"professions","53",""
"exclamations","53",""
"honorifics","53",""
"variants","52",""
"discourse-markers","51","A discourse marker is a word or phrase used to connect or relate ideas together. Examples of discourse markers: ""oh,"" ""you know,"" ""well,"" ""but,"" ""on the other hand."""
"canadian-english","51","Questions about the English language as spoken in Canada."
"tone","51","Questions on the general character or attitude of a phrase, sentence or other form of written language."
"will-would","50",""
"possessive-pronouns","50",""
"predicative-complement","50",""
"predicate","50",""
"roots","50",""
"percentages","50",""
"foreign-phrases","49",""
"dummy-it","49","The expletive or pleonastic ""it"" used because a noun or pronoun is required syntactically but which itself has no explicit meaning or reference."
"causative-verbs","49",""
"possessive-s-vs-of","48",""
"pragmatics","48",""
"compound-words","48",""
"range-inclusion","48","when specifying a range, does it include or exclude the start and end numbers?"
"mla","48","Questions pertaining to the Modern Language Association, in particular its citation style as set forth in the MLA Style Manual."
"portmanteau-words","48","A portmanteau is a word which is formed by combining two (or occasionally more) other words together."
"dickens","48","For questions relating to the 19th-century English writer Charles Dickens and his books."
"ic-ical","47","Questions about the adjectival suffixes -ic and -ical."
"tech-writing","47"," Production of technical documentation to help people understand and use a product or service."
"parentheticals","47",""
"language-formation","47",""
"verb-forms","47",""
"compound-subjects","46",""
"em-dash","46",""
"diction","46",""
"signage","46","Questions about signs and public notices."
"hiberno-english","45","Questions about the various forms of English (not Gaelic) spoken by natives of the island of Ireland, whether part of the independent Republic of Ireland or in Northern Ireland."
"rhotic","45","Questions related to rhotic and non-rhotic accents."
"sociolinguistics","45","Use this tag for questions about language in relation to social factors, including differences of regional, class, and occupational dialect, gender differences, and bilingualism."
"military","45","Jargon or slang relating to the military."
"participial-phrases","45",""
"writing-advice","45",""
"research","44",""
"generic-term","44",""
"can-could","44","For questions about the difference between ""can"" and ""could"".  This tag should also be used for questions about the interchangeability of the two words in a particular context."
"comprehension","44","This tag is for questions related to understanding larger bodies of text."
"do","44","For use of the word ""do."" Should always be used in conjunction with the [word-usage] tag."
"indirect-question","43","A sentence that reports a question and ends with a period rather than a question mark"
"cultural-phrases","43",""
"semantic-shift","43","Semantic shift is the change in meaning that occurs in many words"
"vernacular","43",""
"valediction","43",""
"intensifying-adverbs","43",""
"what","43",""
"diphthongs","42","A sound formed by the combination of two vowel sounds in a single syllable. (From http://www.oxforddictionaries.com/definition/english/diphthong)"
"derivation","42","The relation of a word to its base.   e.g. happiness and unhappy from
happy (in contrast to the process of inflection). Ascertaining or stating the derivation of a word. The source, origin, descent or  origination. Similar to Etymology."
"lexicon","42",""
"abstract-nouns","42",""
"homonyms","42",""
"editing","41",""
"germanic-languages","41",""
"could","41",""
"non-restrictive","41",""
"stative-verbs","41","A stative verb describes a state of being, as opposed to a dynamic verb which describes action."
"headline-english","41","Questions about the compressed style of English commonly employed in newspaper headlines."
"christmas","40","Questions related to Christmas."
"gender-politics","40",""
"dangling-participles","40",""
"statistics","40","This tag is for questions about the usage and meaning of statistical terminology and the names for statistical entities in English."
"mood","40","In linguistics, grammatical mood is the use of verbal inflections that allow speakers to express their attitude toward what they are saying (e.g. a statement of fact, of desire, of command, etc.)."
"oxymoron","40","Conjoining contradictory terms"
"cliche","40","To discuss clichés: overused phrases which have lost meaning"
"have","39",""
"minced-oaths","39","Questions about softened euphemisms or misspellings of potentially offensive words and phrases, like using “gosh darn” for “God damn”."
"double-possessive","38","for questions about using two different possessive markers, like “of Bob’s” or “of mine”"
"whiz-deletion","38","A phenomenon where the relative pronoun and the verb ""to be"" are  removed from certain relative clauses."
"slogan","38",""
"concept","38",""
"animacy","37",""
"this-that","37",""
"phobias","37",""
"predicate-frames","37",""
"agent-noun-suffix","36","Questions about suffixes like ""-er"" that create ""agent nouns""; see also the tag ""agent-nouns""."
"non-standard","36",""
"recurring-events","36",""
"listening","36",""
"common-word","36",""
"where","36",""
"category","36",""
"irrealis-were","36",""
"third-person","36",""
"social-media","36","Questions about language conventions and writing styles used in social media websites such as Twitter, Facebook and YouTube."
"demonstratives","36",""
"diagramming","35",""
"adjuncts","35",""
"phonemes","35",""
"clefts","35",""
"have-got","35","Questions about the construction ""have got"""
"particles","34",""
"narration","34",""
"only","34",""
"contraction-vs-full-form","34",""
"by-with","34","Questions choosing between the prepositions ""by"" and ""with"""
"grammatical-person","33","For questions about choosing pronouns or verb forms based on grammatical person: 1st person (e.g. I am), 2nd person (e.g. you are), or third person (e.g. he/she/it is)."
"eggcorn","33","An eggcorn is an idiosyncratic substitution of a word or phrase for a word or words that sound similar or identical. The new phrase introduces a meaning that is different from the original, but plausible in the same context."
"transliteration","33","Representation of text originally recorded in one writing system in a different writing system. "
"biology","33",""
"affixes","33",""
"infinitive-constructions","33",""
"will-future","32",""
"possessive-determiners","32",""
"which-what","32",""
"slash","32",""
"premodifiers","32",""
"homework","32","This tag is officially deprecated and will be removed, but the guidelines in the tag info (click the link below) are useful.

You MUST read the tag info and follow its guidelines. Since homework is a learning exercise, you should also consider joining English Language Learners Stack Exchange, http://ell.stackexchange.com."
"metonyms","32","Questions about metonyms"
"adjective-position","32",""
"verbing","31","Questions related to using as verbs words not commonly used as such."
"italian","31","For questions relating to the Italian language."
"appropriate","31",""
"is-it-a-sentence","31",""
"nonfinite-verbs","31",""
"telephone","31",""
"pop-culture","31",""
"degree-of-comparison","31",""
"language-change","31",""
"personification","31","Personification is the rhetorical practice of applying human traits or demeanor to non-human objects through metaphor, simile, synecdoche, idioms or other figures of speech."
"parenthetical-plural","31","A parenthetical plural is formed when an ""(s)"" is tacked onto a singular nouns. The purpose is to indicate that the statement applies to one or more members of the category. Common in legal documents, contracts, etc.

Source: Garner's Dictionary of Legal Usage By Bryan A. Garner"
"future-in-past","31","Questions about the tense of future events talked about in the past."
"correspondence","30",""
"whoever-vs-whomever","30",""
"run-on-sentence","30","A run-on-sentence is a sentence consisting of two or more independent clauses. An example with two independent clauses which are indicated by brackets: (Teachers like writing), (they do it every chance they get)."
"square-brackets","30",""
"exclamation-mark","30","Questions relating to the exclamation mark (!)"
"african-american-vernacular-english","30","African American Vernacular English or Black American English."
"received-pronunciation","29","Received Pronunciation (RP) is the prestigious and non-regional variety of British English often considered to be Standard British English."
"list-request","29","Requests for lists of words, phrases, or other information. Note, though, that these questions are off-topic. See the Help or the expanded tag info for more details."
"list-order","29","For questions about the order of coordinated words in short lists."
"esl","29","English as a Second Language"
"international","29",""
"vocatives","29","Questions relating to nouns used in direct address, such as “John, what do you think you’re doing there?” or “Someone wants to see you now, Mr. President,” or in the archaic “O ye of little faith!”"
"russian","29","Russian is an East Slavic language spoken around the world."
"convention","28",""
"serial-comma","28","In English punctuation, a serial comma or series comma (also called Oxford comma and Harvard comma) is a comma placed immediately before the coordinating conjunction (usually and, or, or nor) in a series of three or more terms."
"functions","28",""
"government","28",""
"open-vs-closed-vs-hyphenated","28","This tag is used to clarify the spelling of compound words. Should two words be separated by a space, joined with a hyphen, or run together with no space at all?"
"gender-positive","27","Words that indicate gender.  Contrast ""gender-neutral."""
"filler-words","27",""
"grammatical-gender","27",""
"headline-case","27",""
"indefinite-pronouns","27",""
"suspended-hyphen","27","Where a hyphen (usually used to link two words), is only linked to one."
"it","27",""
"pronominal-agreement","27",""
"fractions","26",""
"fast-speech-rules","26",""
"conditional-future","26",""
"poetic","26",""
"handwriting","26",""
"general-vs-specific","26",""
"some-any","26",""
"book-title","26",""
"aspect","26","General issues about verb aspect, perfective, continuous, etc."
"trumpism","26","for questions that specifically ask about the meaning, or the origin of expressions, attributed to or used by the 45th President of the United States, Donald Trump. "
"conversational-deletion","26","The tendency in conversation to omit portions of a sentence considered referentially obvious or implied to exist."
"ethnonyms","26","Names for ethnic groups and the usage of those names."
"formatting","25","Use this tag for questions that relate to how certain aspects of English discourse should be formatted and/or what particular style guides recommend."
"flapping","25","Intervocalic flapping, tapping, or t-voicing, in which the consonant /t/ is pronounced as a flap consonant (often perceived as /d/), a phenomenon especially common in North American English. "
"wish-preterite","25","for questions using ""wish"" to express a hypothetical (imaginary) situation or to express regret about a past action that did not happen.  "
"lie-lay-lain-laid","25",""
"nominalizations","25",""
"correlative-conjunctions","25",""
"cultural-correctness","25",""
"example","25",""
"no-not","25","Questions about choosing between ""no"" and ""not"" for negation."
"scottish-english","25","Questions about Scottish English as used in Scotland, not to be confused with either the Scots language or which Scottish Gaelic."
"er-ee","24","Questions about the suffixes -er/-or vs. -ee"
"scientific-language","24",""
"flat-adverbs","24",""
"rare-words","24","Rare words are words that are not frequently used. Note: there is no generally agreed-upon definition of ""rare"" as used in the phrase ""rare words""."
"linking-verbs","24",""
"gradability","24",""
"disambiguities","24",""
"short-form","24",""
"hypercorrection","24",""
"argument-structure","24",""
"nonsubjective","24","Undistorted by emotion or personal bias, having neither positive nor negative connotations."
"meter","24","For questions about the rhythmic structure of lines in verses, called meter (or metre in Br.E.). If you have a question about the meter as a unit of length, use [measuring-units] instead."
"semi-modals","24","Use for questions regarding semi-modals, for example: 'need', 'dare', 'ought to', and 'used to'."
"taxonomy","23","Topics related to taxonomy, the practice and science of classification."
"possessive-of-which","23",""
"new-zealand-english","23","Questions about English used in New Zealand."
"brands","23",""
"either-or","23",""
"reason-why","23",""
"interpersonal-relations","23",""
"intonation","23",""
"agent-nouns","23","An *agent noun* is a noun which identifies the performer of an action, typically derived from the verb for that action. For example, a *writer* is one who *writes*; *writer* is the agent noun."
"pied-piping","23",""
"deixis","23",""
"forms-of-address","22",""
"attachment-ambiguity","22",""
"deverbal-adjectives","22",""
"personality","22",""
"modality","22",""
"whose","22",""
"count","22",""
"hyperbole","22",""
"doubled-words","22","Five 'and's in a row: A shop was called  Simpson and Simpson. One of the M Simpson's asked a sign writer to make a sign for the shop. After she had done her job, M Simpson came out and said ""no, you have the spacing wrong. The spaces between Simpson and and and and and Simpson are not equal. "
"thou-thee-thy","21","""Thou/thee/thy"" is an archaic English pronoun."
"social-interaction","21","Language in social interactions can be extremely context-based in a way not always covered in dictionaries."
"south-african-english","21","Questions pertaining to the South African dialect of English (SAfrE, SAfrEng, SAE, en-ZA)."
"pleonasms","21","Questions about various types of redundant expressions and constructions in English."
"mnemonic","21","A mnemonic ( /nəˈmɒnɨk/, with a silent ""m""), or mnemonic device, is any learning technique that aids memory."
"word-games","21",""
"shapes","21",""
"concision","21",""
"quoting","21",""
"contradiction","21",""
"grammar-checker","21",""
"dative-alternation","20",""
"journalism","20",""
"nonfinite-clause-complementation","20",""
"used-to","20",""
"unless","20",""
"inflections","20",""
"online-resources","20",""
"participial","20",""
"footnotes","20",""
"malapropism","20","A malapropism is an act of misusing or the habitual misuse of similar sounding words, especially with humorous results."
"sort-ordering","20","This tag refers to questions that asks about sorting / ordering usually with regards to alphabetization."
"till-until","20","Questions about using “till” and, or, and/or, or versus “until”."
"irregular-verbs","19","Irregular verbs are verbs whose basic forms are not of the regular type as open/opened/opened. "
"who-that","19",""
"synecdoche","19",""
"world-english","19",""
"sandhi","19","Questions about sandhi, an umbrella term for phonological changes that occur at word and morpheme boundaries."
"such","19",""
"being","19",""
"perfect-continuous","18",""
"racism","18",""
"compliment","18",""
"story","18",""
"yiddish","18","This tag applies to words or linguistic forms that entered English from the Yiddish language either as directly imported Yiddish words or as aspects of speech typical of people whose primary language was Yiddish."
"and-or","18",""
"eye-dialect","18",""
"which-who","18",""
"able-eable","18",""
"palatalization","18",""
"class-based-usage","18",""
"clipping","18","Questions about words formed by the loss or omission of sounds or syllables from a longer word, usually but not always from its end; also known as truncation, shortening, apocope, and apocopation. Examples include: memo from memorandum, ad and advert from advertisement, doc from doctor, fax from facsimile, gator from alligator, coon from raccoon, phone from telephone, flu from influenza, and fancy from fantasy. "
"popularity","18","Topics related to the popularity of a term"
"pirate-english","17","Stereotypical sociolect of English spoken by seafaring pirates"
"get-passive","17","For questions about the use of ""get"" and a past participle form: e.g. ""get fired"", ""get broken""."
"readability","17","For questions regarding how readable a phrase is, and how to improve it."
"insular-english","17","This tag refers to questions about the various forms of English spoken in the archipelago commonly called the British Isles, comprising both the two larger islands of Great Britain and Ireland as well as the smaller Isle of Man, the Isle of Wight, the Channel Islands, and over 6,000 smaller islands ..."
"plant-physiology","17","for questions related to botany and concerned with the functioning, or physiology, of plants."
"japanese","17","Questions about English relating to Japanese word or phrases."
"twentieth-century-language","17","For questions relating to 20th century English, i.e. 1901-2000."
"ligature","17",""
"phonics","17",""
"or-nor","17",""
"ise-ize","17",""
"among-between","17",""
"perfect-infinitive","17",""
"gestures","17",""
"zero-copula","17",""
"present-continuous","17",""
"vowel-length","17",""
"subject-drop","17",""
"absolute-constructions","16",""
"morphemes","16","for questions about morphemes."
"derived-terms","16",""
"phrase-order","16",""
"zero-derivation","16",""
"ditransitivity","16",""
"architecture","16",""
"epithets","16",""
"as-like","16",""
"photography","16",""
"deontic-vs-epistemic","16",""
"equivalence","16",""
"mistranslation","16",""
"trademarks","16",""
"feminine","16",""
"homographs","16","Homographs are words that are spelled the same but have different meanings. They aren't necessarily pronounced the same."
"auto-antonyms","15","Questions relating to words which are sometimes their own antonyms."
"dynamic-verbs","15","A dynamic verb describes action, as opposed to a stative verb which describes a state of being."
"however-placement","15","For questions that specifically ask about the placement or positioning of ""however"" in a sentence."
"nineteenth-century-english","15","The English language as used during the Victorian era, the period of Queen Victoria's reign from 20 June 1837 until her death on 22 January 1901."
"hailnames","15","Also known as colloquial vocatives or faux intimates, ʜᴀɪʟɴᴀᴍᴇꜱ are terms of direct address used in casual situations as a substitute for “you” or for the formal “sir” or “ma’am”, like when you say “Hey dude” instead of “Hey you”."
"aspiration","15",""
"diaeresis","15",""
"can-may","15",""
"bare-conditional","15",""
"obligation","15",""
"for-to-complementizers","15",""
"of-for","15","Questions about choosing between the prepositions ""of"" and ""for"""
"correlative-comparatives","15",""
"particle-shift","15",""
"reduplication","15",""
"ed-vs-t","14","Questions about verbs with two past-tense/past-participle forms, one ending in -ed, the other in -t."
"transitive","14",""
"plural-subject-and-verb","14",""
"letter-names","14",""
"pronunciation-respelling","14",""
"hyperbaton","14","Hyperbaton is any deliberate and dramatic departure from standard word order."
"deverbal-nouns","14",""
"postpositive","14",""
"can-vs-be-able","14","Questions about the difference between using the modal ‘can’ and the periphrastic phrase ‘to be able to’.  For example, “I can see it” versus “I am able to see it”."
"greengrocers-apostrophe","14",""
"publishing","14",""
"got-gotten","14",""
"all-of","14",""
"shorthand","14",""
"any-every","14",""
"terms-of-venery","14","This tag is for questions about collective nouns for animals, and similar fanciful collective nouns for people and other things."
"reversed-conditional","13","A reversed conditional is one where the consequent (apodosis) comes before the condition (protasis), as with “It must be Sunday if the bells are ringing”, “I wouldn’t do that if I were you”, “I won’t go unless she does”, “The fox would have eaten it herself had it been a fresh kill”, “He would have stayed home were there any alternative”."
"i-mutation","13","Also called umlaut, this was a process that historically affected the vowels of some words in Germanic languages. In modern English, the effects of umlaut are most easily seen in certain plural forms (the plurals of ""goose, foot, man, mouse, louse"" are the i-mutated ""geese, feet, men, mice, lice"")."
"litotes","13",""
"if-whether","13",""
"get-be","13",""
"aphorism","13",""
"diminutives","13",""
"eponyms","13",""
"mass-media","13",""
"theater","13",""
"mandative","13",""
"locatives","13",""
"modifier-vs-of","13","for questions about the differences in the meaning of a phrase modified by 'of'."
"generic-they","13",""
"direction","13",""
"aint","13","Questions about the usage, etymology, history, and meaning of the contraction ""ain't."""
"seasons","13",""
"extraposition","13",""
"freezes","13",""
"whether","13",""
"subordinators","13",""
"wh-questions","13",""
"intransitive","13",""
"objective-case","13",""
"productive-affixes","13","Questions about how readily or frequently used an affix (prefix or suffix) or other word element is in the formation of new words"
"subject-or-object","13",""
"also-too","12",""
"have-to-vs.must","12","Questions related to the (purported) differences between “have to do something” and “must do something”."
"allusion","12",""
"you-all","12",""
"above-below","12",""
"format","12",""
"would-have-been","12",""
"negative-raising","12",""
"creative-writing","12",""
"fronting","12",""
"great-vowel-shift","12",""
"idiomatic","12",""
"commonweath-english","12","Questions about English as spoken in the Commonwealth of Nations, an association primarily of former members of the British Empire."
"antipodean-english","12","English as used in the antipodes; that is, in either or both of Australia  and New Zealand."
"philology","12",""
"test","12",""
"at-with","12",""
"this-next","12",""
"to-of","12",""
"dialectal-equivalent","12","Use this tag for questions about equivalents of English words in other English dialects, e.g. ""truck"" vs. ""lorry""."
"ampersand","12","The ampersand (&) represents the conjunction 'and'"
"strong-verbs","12","Questions about verbs that mark their past tense and past participle by changing their stem vowel (“ablaut”) instead of adding a dental suffix. Examples include swim/swam/swum, sing/sang/sung, see/saw/seen, sit/sat, bid/bade/bidden, hold/held, find/found, fight/fought, come/came, run/ran, get/got/gotten, think/thought, grow/grew/grown, freeze/froze/frozen, break/broke/broken, shake/shook/shaken, give/gave/given, ride/rode/ridden, and drive/drove/driven."
"big-mess-construction","12","For questions about the special word order adjective + indefinite article (""a"" or ""an"") + noun, as in the sentences ""You're too good a friend"" or ""How big a problem will that be?"""
"pennsylvanian-english","11","Questions related to the peculiarities of the dialect of English spoken in Pennsylvania."
"partitives","11","Questions related to phrases or words that distinguish a part of something from its whole. For example, ""some of the answers"" or ""a piece of cake."""
"pluralia-tantum","11","Questions about nouns that have only plural forms such as 𝑐𝑎𝑡𝑡𝑙𝑒, 𝑝𝑎𝑛𝑡𝑠, 𝑠𝑐𝑖𝑠𝑠𝑜𝑟𝑠, or 𝑔𝑒𝑛𝑖𝑡𝑎𝑙𝑠 just to name a few. These can lead to periphrastic singulars such as a single head of cattle, or a pair of pants or scissors, or a set of genitals. 𝑃𝑙𝑢𝑟𝑎𝑙𝑖𝑎 𝑡𝑎𝑛𝑡𝑢𝑚 is the plural Latin term for several such terms; a 𝑝𝑙𝑢𝑟𝑎𝑙𝑒 𝑡𝑎𝑛𝑡𝑢𝑚 is just one of them."
"verb-phrases","11",""
"superscripts","11",""
"what-that","11",""
"verb-stacking","11",""
"software-bugs","11",""
"southern-white-vernacular-english","11",""
"sic","11",""
"disambiguation","11",""
"anaphora","11",""
"o-ou","11","For questions about whether to use 'o' or 'ou' in a word, in particular when talking about differences between British and American English, e.g. in the spelling of the words color/colour and favorite/favourite."
"gerunds-vs-participles","11",""
"shall-future","11",""
"exceptions","11",""
"1600s","10",""
"sex-vs-gender","10",""
"aphorism-requests","10",""
"singular-subject-and-verb","10",""
"not-so-much-as","10",""
"habitual-aspect","10",""
"shall-will","10",""
"antimeria","10","The Antimeria tag is for questions about using one part of speech as another part of speech, such as using a noun as if it were a verb: ""The little old lady turtled along the road."""
"sp-as-pp","10","Questions about using the simple-past form of a verb in lieu of a past participle."
"marketing","10",""
"compound-predicates","10",""
"thought","10",""
"protasis","10",""
"nonce-words","10",""
"braces","10",""
"off-of","10",""
"old-norse","10",""
"anglicization","10",""
"ending","10",""
"split","10",""
"palindrome","10",""
"heading","10",""
"generic","10",""
"catenative-verbs","10","A catenative verb is one that chains to another verb immediately following it, where the second verb is normally a non-finite form like a to-infinitive, a bare infinitive, or an -ing form acting as a gerund."
"hypocorisms","10","Substitute names used as affectionate substitutes for the real name. Sometimes these are completely different like ""honey"" or ""sweetie"", but sometimes they are affectionate diminutives like ""Jimmy"" for ""James""."
"portuguese","10","For questions related to the Portuguese language."
"triple-thrice","9","for questions related to their definitions, meanings and usage."
"verb-patterns","9","Verb patterns show how a verb can be constructed with objects, complements, infinitive, gerund, adjective etc. Hornby established a survey of these verb patterns with about 50 verb constructions."
"emoticons","9",""
"management","9",""
"that-it","9",""
"where-which","9",""
"singapore-english","9","Questions about English used in Singapore."
"pronoun-dropping","9",""
"localisation","9",""
"all-the","9",""
"so-vs-as","9","Questions about the difference between ‘so’ something and ‘as’ something; for example, “so long as” versus “as long as”."
"hebrew","9",""
"allophones","9",""
"in-order-to","9",""
"etc","9",""
"parenthetical-commas","9",""
"constituents","9",""
"ablaut","9","Systematic variation/gradation of vowels in a word element, reflecting a change in grammatical function (e.g. sing, sang, sung, song)."
"dialectal","9",""
"first-conditional","9",""
"predicate-adjectives","9",""
"cranberry-morphemes","9",""
"caribbean-english","9","This tag is for questions related to the English language as used in the Caribbean."
"many-a","9","Questions about adjective phrases headed by ""many a"" or ""many an,"" as in ""He wandered for many a year"" or ""I've lost many an item."""
"false-friends","9",""
"worth","9","Grammatically-unusual word, used to specify the value ascribed to something."
"they","9",""
"plagiarism","8",""
"hindi","8",""
"of-genitive","8",""
"1700s","8",""
"yes-no","8",""
"psycholinguistics","8",""
"negative-concord","8",""
"is-it-a-phrase","8",""
"bring-take","8",""
"phonotactics","8",""
"existential-constructions","8",""
"focusing-adverbs","8",""
"uniquity","8",""
"tongue-twisters","8",""
"plants","8",""
"flow","8",""
"at-on","8",""
"past-habitual","8",""
"this-last","8",""
"word-phrases","8",""
"teaching-aid","8",""
"cloze-test","8","A Cloze test is a test filling in missing words."
"metathesis","8","Questions about transposing sounds within a word."
"cmos","8","Questions related to the Chicago Manual of Style"
"un-de","8","Questions about using the prefix un- vs. de-."
"1800s","8",""
"frequency-analysis","7","When looking into the etymology of a word or phrase, it can often be interesting to see how multiple phrases develop over time and compared to each other. N-grams can be used to visualise the occurrence of words and phrases over time and compared to each other."
"paleography","7","For questions relating to the study of ancient writing systems and the deciphering and dating of historical manuscripts, and individual letter-forms, ligatures, punctuation, and abbreviations."
"syllepsis","7",""
"dedications","7",""
"defective-verbs","7",""
"so-vs-very","7","Questions asking about the difference between ‘so’ and ‘very’ as intensifiers."
"finite-verbs","7",""
"data-is-are","7",""
"needs-pp","7",""
"mergers","7",""
"intrusive-r","7",""
"possessive-vs-oblique","7",""
"paired-word-requests","7",""
"except","7",""
"elision","7",""
"multiplicity","7",""
"varieties","7",""
"in-of","7",""
"digraphs","7",""
"nominative-vs-oblique","7",""
"indicative","7",""
"elizabethan-english","7","Questions about the variant of English spoken around the time Queen Elizabeth I ruled England. Its most famous user is William Shakespeare."
"phraseology","7",""
"wake-waken-awake-awaken","6",""
"polysemes","6","Questions about words or phrases that have multiple meanings."
"innuendo","6","According to the Advanced Oxford Learner's Dictionary, an innuendo is ""an indirect remark about somebody or something, usually suggesting something bad, mean or rude; the use of remarks like this: innuendoes about her private life or The song is full of sexual innuendo."" The word is often used to express disapproval."
"parenthesis","6",""
"royal-we","6",""
"quotative-inversion","6",""
"alliteration","6",""
"semivowels","6",""
"poetic-devices","6",""
"best-most","6",""
"conundrum","6","A confusing and difficult problem or question. A question or problem having only a conjectural answer."
"zero-relative-pronoun","6",""
"products","6",""
"the-that","6",""
"if-vs-whether","6",""
"defective-nouns","6",""
"danish","6",""
"at-by","6",""
"one-body","6",""
"postscript","6",""
"oed-appeals","6",""
"se-ce","6",""
"motto","6",""
"catachresis","6","Use this tag for questions regarding the use of a word in an incorrect way, for example using 'militate' for 'mitigate'. "
"chinese","5","Questions about English relating to Chinese words or phrases."
"clusivity","5","Questions about the inclusiveness or exclusiveness of pronouns."
"blending","5","In linguistics, a blend is a word formed from parts of two or more other words. These parts are sometimes, but not always, morphemes"
"paraprosdokian","5","Figures of speech in which the latter part of a sentence is surprisingly unexpected, and causes the reader or listener to reframe or reinterpret the first part."
"lolita","5","For questions related to Nabakov, and his best known novel,  *Lolita*."
"shibboleth","5",""
"to-into","5",""
"global","5",""
"by-on","5",""
"asyndeton","5",""
"korean","5",""
"hyponyms","5","Questions about words or phrases whose semantic field is included within that of another word."
"intuition","5",""
"interrupting-phrase","5",""
"halloween","5",""
"disjuncts","5",""
"un-not","5",""
"camel-case","5","Questions about the practice of writing compound words or phrases such that each word or abbreviation in the middle of the phrase begins with a capital letter, with no spaces or hyphens. "
"apophasis","5",""
"will-would-meaning-wanting-to","5",""
"late-modern-english","5",""
"lgbtq","5",""
"bilingual","5","The use of English by a bilingual person, or the impact of knowing more than one language on how the English language is used."
"word-position","5",""
"and-and","5",""
"consequence","5",""
"sibilants","4",""
"among","4",""
"pro-verb-constructions","4",""
"minimal-pairs","4",""
"in-for","4",""
"winterfest","4",""
"adjectival-phrases","4",""
"predicate-nominative","4",""
"antanaclasis","4","A rhetorical device in which a word or phrases is repeated, but means something different in each instance."
"impersonal-passive","4",""
"able-ible","4","Questions about words spelled with either *-able* or *-ible*."
"middle-voice","4",""
"morphological-domains","4",""
"optative-mood","4",""
"identifier-choice","4",""
"it-this","4",""
"suppletion","4",""
"anacoluthon","4",""
"metanalysis","4",""
"into-in","4",""
"urban-legends","4",""
"paronyms","4",""
"heteronyms","4","questions about words with identical spellings but different pronunciations and meanings"
"subjective","4","for questions asking for an opinion"
"entomology","4","Questions relating to insects."
"snowclones","4","A 'snowclone' is a turn of phrase or pattern or template that allows items to be filled in."
"if-that","3",""
"antiphrasis","3",""
"if-question","3",""
"them-is","3",""
"them-the","3",""
"ornithology","3",""
"prestige-dialect","3",""
"periphrastic-phrases","3",""
"part-vs-a-part","3",""
"new-years-day","3",""
"benefactives","3",""
"apposition","3",""
"academic-writing","3",""
"attributive-adjectives","3",""
"cambridge-exams","3",""
"consonant-clusters","3",""
"relative-determiners","3",""
"phrase-analysis","3",""
"typographical-errors","3",""
"triphthongs","3","Questions about triphthongs - monosyllabic vowel combinations usually involving a quick but smooth movement from one vowel to another that pass over a third one."
"see-look","3",""
"is-it-a-verb","3",""
"zeugma","3","A literary device whereby a single word is used in multiple senses in a sentence."
"disability-sensitive","3",""
"gratitude","3",""
"authorities","3",""
"ance-ence","2",""
"gender-explicit","2",""
"sleep","2",""
"lexicography","2",""
"nautical-terms","2",""
"plain","2",""
"antithesis","2",""
"to-be-deletion","2",""
"iconography","2",""
"interrobang","2",""
"apodosis","2",""
"topicizing","2",""
"repartee","2",""
"verb-construction","2",""
"object-past-participle","2","Verb construction: object + past participle"
"aboriginal-english","2","English used and created by Indigenous Australians"
